,$p_{ij}$,test,power
0,0.001,t-test,0.719
1,0.01108080808080808,t-test,0.453
2,0.021161616161616163,t-test,0.356
3,0.031242424242424245,t-test,0.305
4,0.041323232323232324,t-test,0.295
5,0.0514040404040404,t-test,0.258
6,0.06148484848484849,t-test,0.251
7,0.07156565656565657,t-test,0.217
8,0.08164646464646465,t-test,0.227
9,0.09172727272727273,t-test,0.191
10,0.1018080808080808,t-test,0.196
11,0.11188888888888888,t-test,0.181
12,0.12196969696969698,t-test,0.184
13,0.13205050505050506,t-test,0.147
14,0.14213131313131314,t-test,0.152
15,0.15221212121212122,t-test,0.178
16,0.1622929292929293,t-test,0.153
17,0.17237373737373737,t-test,0.149
18,0.18245454545454545,t-test,0.124
19,0.19253535353535353,t-test,0.143
20,0.2026161616161616,t-test,0.111
21,0.2126969696969697,t-test,0.119
22,0.22277777777777777,t-test,0.138
23,0.23285858585858585,t-test,0.124
24,0.24293939393939395,t-test,0.119
25,0.25302020202020203,t-test,0.099
26,0.2631010101010101,t-test,0.137
27,0.2731818181818182,t-test,0.105
28,0.28326262626262627,t-test,0.1
29,0.29334343434343435,t-test,0.141
30,0.30342424242424243,t-test,0.122
31,0.3135050505050505,t-test,0.119
32,0.3235858585858586,t-test,0.121
33,0.33366666666666667,t-test,0.104
34,0.34374747474747475,t-test,0.122
35,0.3538282828282828,t-test,0.105
36,0.3639090909090909,t-test,0.105
37,0.373989898989899,t-test,0.119
38,0.38407070707070706,t-test,0.116
39,0.39415151515151514,t-test,0.11
40,0.4042323232323232,t-test,0.122
41,0.4143131313131313,t-test,0.106
42,0.4243939393939394,t-test,0.11
43,0.43447474747474746,t-test,0.118
44,0.44455555555555554,t-test,0.123
45,0.4546363636363636,t-test,0.125
46,0.4647171717171717,t-test,0.12
47,0.4747979797979798,t-test,0.122
48,0.4848787878787879,t-test,0.134
49,0.494959595959596,t-test,0.125
50,0.5050404040404041,t-test,0.131
51,0.5151212121212121,t-test,0.124
52,0.5252020202020202,t-test,0.129
53,0.5352828282828282,t-test,0.118
54,0.5453636363636364,t-test,0.127
55,0.5554444444444444,t-test,0.115
56,0.5655252525252525,t-test,0.11
57,0.5756060606060606,t-test,0.107
58,0.5856868686868687,t-test,0.091
59,0.5957676767676767,t-test,0.124
60,0.6058484848484849,t-test,0.109
61,0.6159292929292929,t-test,0.118
62,0.626010101010101,t-test,0.11
63,0.636090909090909,t-test,0.121
64,0.6461717171717172,t-test,0.094
65,0.6562525252525253,t-test,0.126
66,0.6663333333333333,t-test,0.122
67,0.6764141414141415,t-test,0.136
68,0.6864949494949495,t-test,0.121
69,0.6965757575757576,t-test,0.116
70,0.7066565656565656,t-test,0.109
71,0.7167373737373738,t-test,0.118
72,0.7268181818181818,t-test,0.123
73,0.7368989898989899,t-test,0.121
74,0.746979797979798,t-test,0.127
75,0.7570606060606061,t-test,0.113
76,0.7671414141414141,t-test,0.11
77,0.7772222222222223,t-test,0.12
78,0.7873030303030303,t-test,0.13
79,0.7973838383838384,t-test,0.129
80,0.8074646464646464,t-test,0.115
81,0.8175454545454546,t-test,0.133
82,0.8276262626262626,t-test,0.142
83,0.8377070707070707,t-test,0.16
84,0.8477878787878788,t-test,0.15
85,0.8578686868686869,t-test,0.168
86,0.8679494949494949,t-test,0.162
87,0.878030303030303,t-test,0.16
88,0.8881111111111111,t-test,0.193
89,0.8981919191919192,t-test,0.177
90,0.9082727272727272,t-test,0.212
91,0.9183535353535354,t-test,0.211
92,0.9284343434343434,t-test,0.211
93,0.9385151515151515,t-test,0.252
94,0.9485959595959595,t-test,0.287
95,0.9586767676767677,t-test,0.302
96,0.9687575757575758,t-test,0.305
97,0.9788383838383838,t-test,0.378
98,0.988919191919192,t-test,0.48
99,0.999,t-test,0.697
100,0.001,mann-whitney,0.857
101,0.01108080808080808,mann-whitney,0.666
102,0.021161616161616163,mann-whitney,0.536
103,0.031242424242424245,mann-whitney,0.467
104,0.041323232323232324,mann-whitney,0.439
105,0.0514040404040404,mann-whitney,0.361
106,0.06148484848484849,mann-whitney,0.369
107,0.07156565656565657,mann-whitney,0.326
108,0.08164646464646465,mann-whitney,0.329
109,0.09172727272727273,mann-whitney,0.294
110,0.1018080808080808,mann-whitney,0.29
111,0.11188888888888888,mann-whitney,0.28
112,0.12196969696969698,mann-whitney,0.27
113,0.13205050505050506,mann-whitney,0.234
114,0.14213131313131314,mann-whitney,0.219
115,0.15221212121212122,mann-whitney,0.251
116,0.1622929292929293,mann-whitney,0.24
117,0.17237373737373737,mann-whitney,0.228
118,0.18245454545454545,mann-whitney,0.212
119,0.19253535353535353,mann-whitney,0.23
120,0.2026161616161616,mann-whitney,0.18
121,0.2126969696969697,mann-whitney,0.21
122,0.22277777777777777,mann-whitney,0.217
123,0.23285858585858585,mann-whitney,0.199
124,0.24293939393939395,mann-whitney,0.208
125,0.25302020202020203,mann-whitney,0.177
126,0.2631010101010101,mann-whitney,0.219
127,0.2731818181818182,mann-whitney,0.18
128,0.28326262626262627,mann-whitney,0.174
129,0.29334343434343435,mann-whitney,0.234
130,0.30342424242424243,mann-whitney,0.206
131,0.3135050505050505,mann-whitney,0.194
132,0.3235858585858586,mann-whitney,0.209
133,0.33366666666666667,mann-whitney,0.168
134,0.34374747474747475,mann-whitney,0.204
135,0.3538282828282828,mann-whitney,0.172
136,0.3639090909090909,mann-whitney,0.167
137,0.373989898989899,mann-whitney,0.194
138,0.38407070707070706,mann-whitney,0.184
139,0.39415151515151514,mann-whitney,0.187
140,0.4042323232323232,mann-whitney,0.184
141,0.4143131313131313,mann-whitney,0.176
142,0.4243939393939394,mann-whitney,0.161
143,0.43447474747474746,mann-whitney,0.19
144,0.44455555555555554,mann-whitney,0.191
145,0.4546363636363636,mann-whitney,0.194
146,0.4647171717171717,mann-whitney,0.181
147,0.4747979797979798,mann-whitney,0.183
148,0.4848787878787879,mann-whitney,0.217
149,0.494959595959596,mann-whitney,0.194
150,0.5050404040404041,mann-whitney,0.199
151,0.5151212121212121,mann-whitney,0.177
152,0.5252020202020202,mann-whitney,0.215
153,0.5352828282828282,mann-whitney,0.187
154,0.5453636363636364,mann-whitney,0.193
155,0.5554444444444444,mann-whitney,0.174
156,0.5655252525252525,mann-whitney,0.177
157,0.5756060606060606,mann-whitney,0.181
158,0.5856868686868687,mann-whitney,0.154
159,0.5957676767676767,mann-whitney,0.21
160,0.6058484848484849,mann-whitney,0.18
161,0.6159292929292929,mann-whitney,0.193
162,0.626010101010101,mann-whitney,0.192
163,0.636090909090909,mann-whitney,0.192
164,0.6461717171717172,mann-whitney,0.193
165,0.6562525252525253,mann-whitney,0.182
166,0.6663333333333333,mann-whitney,0.195
167,0.6764141414141415,mann-whitney,0.198
168,0.6864949494949495,mann-whitney,0.193
169,0.6965757575757576,mann-whitney,0.186
170,0.7066565656565656,mann-whitney,0.184
171,0.7167373737373738,mann-whitney,0.192
172,0.7268181818181818,mann-whitney,0.211
173,0.7368989898989899,mann-whitney,0.205
174,0.746979797979798,mann-whitney,0.218
175,0.7570606060606061,mann-whitney,0.201
176,0.7671414141414141,mann-whitney,0.194
177,0.7772222222222223,mann-whitney,0.214
178,0.7873030303030303,mann-whitney,0.219
179,0.7973838383838384,mann-whitney,0.224
180,0.8074646464646464,mann-whitney,0.195
181,0.8175454545454546,mann-whitney,0.242
182,0.8276262626262626,mann-whitney,0.23
183,0.8377070707070707,mann-whitney,0.231
184,0.8477878787878788,mann-whitney,0.239
185,0.8578686868686869,mann-whitney,0.24
186,0.8679494949494949,mann-whitney,0.258
187,0.878030303030303,mann-whitney,0.252
188,0.8881111111111111,mann-whitney,0.281
189,0.8981919191919192,mann-whitney,0.256
190,0.9082727272727272,mann-whitney,0.309
191,0.9183535353535354,mann-whitney,0.32
192,0.9284343434343434,mann-whitney,0.309
193,0.9385151515151515,mann-whitney,0.368
194,0.9485959595959595,mann-whitney,0.393
195,0.9586767676767677,mann-whitney,0.448
196,0.9687575757575758,mann-whitney,0.468
197,0.9788383838383838,mann-whitney,0.564
198,0.988919191919192,mann-whitney,0.684
199,0.999,mann-whitney,0.851
200,0.001,fisher,0.402
201,0.01108080808080808,fisher,0.29
202,0.021161616161616163,fisher,0.255
203,0.031242424242424245,fisher,0.221
204,0.041323232323232324,fisher,0.206
205,0.0514040404040404,fisher,0.175
206,0.06148484848484849,fisher,0.182
207,0.07156565656565657,fisher,0.152
208,0.08164646464646465,fisher,0.164
209,0.09172727272727273,fisher,0.142
210,0.1018080808080808,fisher,0.148
211,0.11188888888888888,fisher,0.134
212,0.12196969696969698,fisher,0.137
213,0.13205050505050506,fisher,0.112
214,0.14213131313131314,fisher,0.108
215,0.15221212121212122,fisher,0.134
216,0.1622929292929293,fisher,0.121
217,0.17237373737373737,fisher,0.104
218,0.18245454545454545,fisher,0.089
219,0.19253535353535353,fisher,0.106
220,0.2026161616161616,fisher,0.075
221,0.2126969696969697,fisher,0.093
222,0.22277777777777777,fisher,0.112
223,0.23285858585858585,fisher,0.088
224,0.24293939393939395,fisher,0.093
225,0.25302020202020203,fisher,0.085
226,0.2631010101010101,fisher,0.109
227,0.2731818181818182,fisher,0.075
228,0.28326262626262627,fisher,0.08
229,0.29334343434343435,fisher,0.111
230,0.30342424242424243,fisher,0.102
231,0.3135050505050505,fisher,0.085
232,0.3235858585858586,fisher,0.096
233,0.33366666666666667,fisher,0.077
234,0.34374747474747475,fisher,0.092
235,0.3538282828282828,fisher,0.082
236,0.3639090909090909,fisher,0.088
237,0.373989898989899,fisher,0.087
238,0.38407070707070706,fisher,0.093
239,0.39415151515151514,fisher,0.08
240,0.4042323232323232,fisher,0.1
241,0.4143131313131313,fisher,0.083
242,0.4243939393939394,fisher,0.084
243,0.43447474747474746,fisher,0.099
244,0.44455555555555554,fisher,0.097
245,0.4546363636363636,fisher,0.093
246,0.4647171717171717,fisher,0.101
247,0.4747979797979798,fisher,0.093
248,0.4848787878787879,fisher,0.109
249,0.494959595959596,fisher,0.097
250,0.5050404040404041,fisher,0.105
251,0.5151212121212121,fisher,0.098
252,0.5252020202020202,fisher,0.102
253,0.5352828282828282,fisher,0.097
254,0.5453636363636364,fisher,0.101
255,0.5554444444444444,fisher,0.086
256,0.5655252525252525,fisher,0.084
257,0.5756060606060606,fisher,0.082
258,0.5856868686868687,fisher,0.07
259,0.5957676767676767,fisher,0.093
260,0.6058484848484849,fisher,0.075
261,0.6159292929292929,fisher,0.082
262,0.626010101010101,fisher,0.083
263,0.636090909090909,fisher,0.091
264,0.6461717171717172,fisher,0.071
265,0.6562525252525253,fisher,0.092
266,0.6663333333333333,fisher,0.085
267,0.6764141414141415,fisher,0.101
268,0.6864949494949495,fisher,0.1
269,0.6965757575757576,fisher,0.088
270,0.7066565656565656,fisher,0.08
271,0.7167373737373738,fisher,0.09
272,0.7268181818181818,fisher,0.091
273,0.7368989898989899,fisher,0.087
274,0.746979797979798,fisher,0.09
275,0.7570606060606061,fisher,0.088
276,0.7671414141414141,fisher,0.086
277,0.7772222222222223,fisher,0.092
278,0.7873030303030303,fisher,0.091
279,0.7973838383838384,fisher,0.094
280,0.8074646464646464,fisher,0.084
281,0.8175454545454546,fisher,0.102
282,0.8276262626262626,fisher,0.103
283,0.8377070707070707,fisher,0.114
284,0.8477878787878788,fisher,0.111
285,0.8578686868686869,fisher,0.11
286,0.8679494949494949,fisher,0.121
287,0.878030303030303,fisher,0.122
288,0.8881111111111111,fisher,0.13
289,0.8981919191919192,fisher,0.134
290,0.9082727272727272,fisher,0.151
291,0.9183535353535354,fisher,0.143
292,0.9284343434343434,fisher,0.146
293,0.9385151515151515,fisher,0.173
294,0.9485959595959595,fisher,0.207
295,0.9586767676767677,fisher,0.209
296,0.9687575757575758,fisher,0.234
297,0.9788383838383838,fisher,0.281
298,0.988919191919192,fisher,0.298
299,0.999,fisher,0.353
