p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.42,190.0,1.0,0.06,0.02,1.0,0.06,0.02
0.5,0.41000000000000003,190.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.4,190.0,1.0,0.04,0.02,1.0,0.04,0.02
0.5,0.39,190.0,1.0,0.02,0.08,1.0,0.02,0.08
0.5,0.38,190.0,1.0,0.04,0.04,1.0,0.04,0.06
0.5,0.37,190.0,1.0,0.04,0.02,1.0,0.06,0.04
0.5,0.36,190.0,1.0,0.08,0.08,1.0,0.18,0.16
0.5,0.35000000000000003,190.0,1.0,0.0,0.06,1.0,0.18,0.2
0.5,0.34,190.0,1.0,0.06,0.04,1.0,0.16,0.16
0.5,0.33,190.0,1.0,0.1,0.02,1.0,0.22,0.12
0.5,0.32,190.0,1.0,0.0,0.02,1.0,0.36,0.3
0.5,0.31,190.0,1.0,0.0,0.06,1.0,0.38,0.38
0.5,0.3,190.0,1.0,0.04,0.02,1.0,0.4,0.34
0.5,0.29,190.0,1.0,0.06,0.08,1.0,0.54,0.52
0.5,0.28,190.0,1.0,0.02,0.06,1.0,0.56,0.52
0.5,0.27,190.0,1.0,0.06,0.06,1.0,0.62,0.56
0.5,0.26,190.0,1.0,0.02,0.06,1.0,0.62,0.58
0.5,0.25,190.0,1.0,0.06,0.04,1.0,0.68,0.62
0.5,0.5,185.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.49,185.0,1.0,0.04,0.06,1.0,0.04,0.06
0.5,0.48,185.0,1.0,0.06,0.02,1.0,0.06,0.02
0.5,0.47000000000000003,185.0,1.0,0.12,0.16,1.0,0.12,0.16
0.5,0.46,185.0,1.0,0.08,0.02,1.0,0.08,0.02
0.5,0.45,185.0,1.0,0.06,0.12,1.0,0.06,0.12
0.5,0.44,185.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.43,185.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.42,185.0,1.0,0.02,0.06,1.0,0.02,0.06
0.5,0.41000000000000003,185.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.4,185.0,1.0,0.02,0.0,1.0,0.02,0.0
0.5,0.39,185.0,1.0,0.04,0.02,1.0,0.06,0.04
0.5,0.38,185.0,1.0,0.06,0.1,1.0,0.08,0.12
0.5,0.37,185.0,1.0,0.06,0.06,1.0,0.12,0.12
0.5,0.36,185.0,1.0,0.02,0.06,1.0,0.14,0.12
0.5,0.35000000000000003,185.0,1.0,0.06,0.08,1.0,0.1,0.1
0.5,0.34,185.0,1.0,0.14,0.06,1.0,0.28,0.14
0.5,0.33,185.0,1.0,0.06,0.04,1.0,0.28,0.24
0.5,0.32,185.0,1.0,0.04,0.04,1.0,0.28,0.24
0.5,0.31,185.0,1.0,0.08,0.02,1.0,0.48,0.36
0.5,0.3,185.0,1.0,0.02,0.04,1.0,0.44,0.34
0.5,0.29,185.0,1.0,0.06,0.04,1.0,0.38,0.24
0.5,0.28,185.0,1.0,0.1,0.04,1.0,0.56,0.42
0.5,0.27,185.0,1.0,0.04,0.08,1.0,0.66,0.58
0.5,0.26,185.0,1.0,0.02,0.02,1.0,0.6,0.46
0.5,0.25,185.0,1.0,0.04,0.04,1.0,0.7,0.62
0.5,0.5,180.0,1.0,0.04,0.1,1.0,0.04,0.1
0.5,0.49,180.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.48,180.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.47000000000000003,180.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.46,180.0,1.0,0.08,0.06,1.0,0.08,0.06
0.5,0.45,180.0,1.0,0.02,0.06,1.0,0.02,0.06
0.5,0.44,180.0,1.0,0.04,0.06,1.0,0.04,0.06
0.5,0.43,180.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.42,180.0,1.0,0.08,0.06,1.0,0.08,0.06
0.5,0.41000000000000003,180.0,1.0,0.08,0.1,1.0,0.08,0.1
0.5,0.4,180.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.39,180.0,1.0,0.04,0.02,1.0,0.04,0.02
0.5,0.38,180.0,1.0,0.08,0.1,1.0,0.1,0.12
0.5,0.37,180.0,1.0,0.04,0.08,1.0,0.1,0.14
0.5,0.36,180.0,1.0,0.04,0.02,1.0,0.12,0.08
0.5,0.35000000000000003,180.0,1.0,0.02,0.1,1.0,0.12,0.18
0.5,0.34,180.0,1.0,0.02,0.02,1.0,0.26,0.22
0.5,0.33,180.0,1.0,0.02,0.06,1.0,0.24,0.18
0.5,0.32,180.0,1.0,0.02,0.04,1.0,0.3,0.26
0.5,0.31,180.0,1.0,0.08,0.06,1.0,0.46,0.3
0.5,0.3,180.0,1.0,0.08,0.08,1.0,0.4,0.26
0.5,0.29,180.0,1.0,0.04,0.02,1.0,0.44,0.32
0.5,0.28,180.0,1.0,0.1,0.02,1.0,0.64,0.5
0.5,0.27,180.0,1.0,0.0,0.06,1.0,0.64,0.46
0.5,0.26,180.0,1.0,0.02,0.06,1.0,0.72,0.66
0.5,0.25,180.0,1.0,0.02,0.08,1.0,0.78,0.62
0.5,0.5,175.0,1.0,0.1,0.06,1.0,0.1,0.06
0.5,0.49,175.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.48,175.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.47000000000000003,175.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.46,175.0,1.0,0.1,0.06,1.0,0.1,0.06
0.5,0.45,175.0,1.0,0.14,0.02,1.0,0.14,0.02
0.5,0.44,175.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.43,175.0,1.0,0.04,0.12,1.0,0.04,0.12
0.5,0.42,175.0,1.0,0.0,0.06,1.0,0.0,0.06
0.5,0.41000000000000003,175.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.4,175.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.39,175.0,1.0,0.1,0.06,1.0,0.1,0.06
0.5,0.38,175.0,1.0,0.1,0.02,1.0,0.14,0.04
0.5,0.37,175.0,1.0,0.06,0.06,1.0,0.12,0.14
0.5,0.36,175.0,1.0,0.04,0.06,1.0,0.08,0.1
0.5,0.35000000000000003,175.0,1.0,0.08,0.06,1.0,0.24,0.18
0.5,0.34,175.0,1.0,0.02,0.08,1.0,0.24,0.24
0.5,0.33,175.0,1.0,0.06,0.06,1.0,0.28,0.24
0.5,0.32,175.0,1.0,0.04,0.02,1.0,0.44,0.3
0.5,0.31,175.0,1.0,0.04,0.06,1.0,0.52,0.34
0.5,0.3,175.0,1.0,0.08,0.1,1.0,0.38,0.28
0.5,0.29,175.0,1.0,0.06,0.06,1.0,0.34,0.24
0.5,0.28,175.0,1.0,0.02,0.02,1.0,0.54,0.48
0.5,0.27,175.0,1.0,0.1,0.04,1.0,0.66,0.42
0.5,0.26,175.0,1.0,0.02,0.08,1.0,0.48,0.4
0.5,0.25,175.0,1.0,0.04,0.02,1.0,0.62,0.5
0.5,0.5,170.0,1.0,0.08,0.06,1.0,0.08,0.06
0.5,0.49,170.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.48,170.0,1.0,0.08,0.04,1.0,0.08,0.04
0.5,0.47000000000000003,170.0,1.0,0.02,0.1,1.0,0.02,0.1
0.5,0.46,170.0,1.0,0.06,0.0,1.0,0.06,0.0
0.5,0.45,170.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.44,170.0,1.0,0.0,0.04,1.0,0.0,0.04
0.5,0.43,170.0,1.0,0.14,0.02,1.0,0.14,0.02
0.5,0.42,170.0,1.0,0.04,0.06,1.0,0.04,0.06
0.5,0.41000000000000003,170.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.4,170.0,1.0,0.04,0.1,1.0,0.06,0.12
0.5,0.39,170.0,1.0,0.08,0.08,1.0,0.08,0.06
0.5,0.38,170.0,1.0,0.04,0.12,1.0,0.08,0.16
0.5,0.37,170.0,1.0,0.0,0.02,1.0,0.08,0.04
0.5,0.36,170.0,1.0,0.04,0.02,1.0,0.14,0.12
0.5,0.35000000000000003,170.0,1.0,0.08,0.08,1.0,0.2,0.18
0.5,0.34,170.0,1.0,0.02,0.02,1.0,0.2,0.08
0.5,0.33,170.0,1.0,0.0,0.02,1.0,0.18,0.2
0.5,0.32,170.0,1.0,0.12,0.04,1.0,0.34,0.22
0.5,0.31,170.0,1.0,0.04,0.04,1.0,0.44,0.32
0.5,0.3,170.0,1.0,0.06,0.04,1.0,0.44,0.36
0.5,0.29,170.0,1.0,0.06,0.08,1.0,0.52,0.42
0.5,0.28,170.0,1.0,0.08,0.12,1.0,0.56,0.5
0.5,0.27,170.0,1.0,0.02,0.04,1.0,0.52,0.46
0.5,0.26,170.0,1.0,0.02,0.02,1.0,0.68,0.52
0.5,0.25,170.0,1.0,0.12,0.06,1.0,0.62,0.56
0.5,0.5,165.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.49,165.0,1.0,0.08,0.0,1.0,0.08,0.0
0.5,0.48,165.0,1.0,0.06,0.06,1.0,0.06,0.06
0.5,0.47000000000000003,165.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.46,165.0,1.0,0.06,0.0,1.0,0.06,0.0
0.5,0.45,165.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.44,165.0,1.0,0.1,0.08,1.0,0.1,0.08
0.5,0.43,165.0,1.0,0.0,0.06,1.0,0.0,0.06
0.5,0.42,165.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.41000000000000003,165.0,1.0,0.0,0.06,1.0,0.0,0.06
0.5,0.4,165.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.39,165.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.38,165.0,1.0,0.08,0.06,1.0,0.1,0.08
0.5,0.37,165.0,1.0,0.04,0.04,1.0,0.06,0.06
0.5,0.36,165.0,1.0,0.02,0.08,1.0,0.14,0.14
0.5,0.35000000000000003,165.0,1.0,0.02,0.06,1.0,0.12,0.16
0.5,0.34,165.0,1.0,0.04,0.04,1.0,0.14,0.16
0.5,0.33,165.0,1.0,0.02,0.1,1.0,0.38,0.42
0.5,0.32,165.0,1.0,0.06,0.04,1.0,0.36,0.28
0.5,0.31,165.0,1.0,0.02,0.06,1.0,0.46,0.44
0.5,0.3,165.0,1.0,0.02,0.06,1.0,0.52,0.38
0.5,0.29,165.0,1.0,0.02,0.04,1.0,0.46,0.34
0.5,0.28,165.0,1.0,0.02,0.04,1.0,0.42,0.38
0.5,0.27,165.0,1.0,0.04,0.02,1.0,0.68,0.56
0.5,0.26,165.0,1.0,0.1,0.08,1.0,0.78,0.68
0.5,0.25,165.0,1.0,0.02,0.12,1.0,0.7,0.66
0.5,0.5,160.0,1.0,0.06,0.06,1.0,0.06,0.06
0.5,0.49,160.0,1.0,0.06,0.08,1.0,0.06,0.08
0.5,0.48,160.0,1.0,0.02,0.08,1.0,0.02,0.08
0.5,0.47000000000000003,160.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.46,160.0,1.0,0.02,0.0,1.0,0.02,0.0
0.5,0.45,160.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.44,160.0,1.0,0.1,0.04,1.0,0.1,0.04
0.5,0.43,160.0,1.0,0.08,0.08,1.0,0.08,0.08
0.5,0.42,160.0,1.0,0.14,0.02,1.0,0.14,0.02
0.5,0.41000000000000003,160.0,1.0,0.02,0.06,1.0,0.02,0.06
0.5,0.4,160.0,1.0,0.0,0.06,1.0,0.0,0.06
0.5,0.39,160.0,1.0,0.06,0.0,1.0,0.06,0.0
0.5,0.38,160.0,1.0,0.08,0.04,1.0,0.1,0.06
0.5,0.37,160.0,1.0,0.06,0.04,1.0,0.1,0.02
0.5,0.36,160.0,1.0,0.0,0.04,1.0,0.2,0.2
0.5,0.35000000000000003,160.0,1.0,0.04,0.04,1.0,0.12,0.12
0.5,0.34,160.0,1.0,0.06,0.06,1.0,0.26,0.24
0.5,0.33,160.0,1.0,0.08,0.02,1.0,0.38,0.2
0.5,0.32,160.0,1.0,0.04,0.06,1.0,0.38,0.38
0.5,0.31,160.0,1.0,0.06,0.06,1.0,0.5,0.48
0.5,0.3,160.0,1.0,0.08,0.02,1.0,0.4,0.3
0.5,0.29,160.0,1.0,0.02,0.02,1.0,0.48,0.38
0.5,0.28,160.0,1.0,0.04,0.0,1.0,0.52,0.42
0.5,0.27,160.0,1.0,0.12,0.14,1.0,0.64,0.54
0.5,0.26,160.0,1.0,0.0,0.04,1.0,0.58,0.54
0.5,0.25,160.0,1.0,0.08,0.04,1.0,0.82,0.76
0.5,0.5,155.0,1.0,0.06,0.08,1.0,0.06,0.08
0.5,0.49,155.0,1.0,0.1,0.04,1.0,0.1,0.04
0.5,0.48,155.0,1.0,0.0,0.04,1.0,0.0,0.04
0.5,0.47000000000000003,155.0,1.0,0.06,0.06,1.0,0.06,0.06
0.5,0.46,155.0,1.0,0.08,0.04,1.0,0.08,0.04
0.5,0.45,155.0,1.0,0.04,0.0,1.0,0.04,0.0
0.5,0.44,155.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.43,155.0,1.0,0.08,0.04,1.0,0.08,0.04
0.5,0.42,155.0,1.0,0.08,0.02,1.0,0.08,0.02
0.5,0.41000000000000003,155.0,1.0,0.0,0.08,1.0,0.0,0.08
0.5,0.4,155.0,1.0,0.04,0.0,1.0,0.04,0.0
0.5,0.39,155.0,1.0,0.1,0.06,1.0,0.08,0.06
0.5,0.38,155.0,1.0,0.02,0.08,1.0,0.04,0.08
0.5,0.37,155.0,1.0,0.04,0.02,1.0,0.08,0.08
0.5,0.36,155.0,1.0,0.04,0.08,1.0,0.12,0.14
0.5,0.35000000000000003,155.0,1.0,0.08,0.02,1.0,0.22,0.14
0.5,0.34,155.0,1.0,0.08,0.06,1.0,0.3,0.24
0.5,0.33,155.0,1.0,0.04,0.0,1.0,0.32,0.26
0.5,0.32,155.0,1.0,0.06,0.04,1.0,0.36,0.32
0.5,0.31,155.0,1.0,0.0,0.04,1.0,0.34,0.3
0.5,0.3,155.0,1.0,0.04,0.06,1.0,0.54,0.44
0.5,0.29,155.0,1.0,0.0,0.08,1.0,0.48,0.4
0.5,0.28,155.0,1.0,0.04,0.04,1.0,0.46,0.32
0.5,0.27,155.0,1.0,0.06,0.06,1.0,0.56,0.5
0.5,0.26,155.0,1.0,0.06,0.1,1.0,0.68,0.64
0.5,0.25,155.0,1.0,0.02,0.04,1.0,0.74,0.62
0.5,0.5,150.0,1.0,0.02,0.06,1.0,0.02,0.06
0.5,0.49,150.0,1.0,0.08,0.02,1.0,0.08,0.02
0.5,0.48,150.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.47000000000000003,150.0,1.0,0.02,0.12,1.0,0.02,0.12
0.5,0.46,150.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.45,150.0,1.0,0.06,0.0,1.0,0.06,0.0
0.5,0.44,150.0,1.0,0.04,0.06,1.0,0.04,0.06
0.5,0.43,150.0,1.0,0.08,0.04,1.0,0.08,0.04
0.5,0.42,150.0,1.0,0.02,0.08,1.0,0.02,0.08
0.5,0.41000000000000003,150.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.4,150.0,1.0,0.06,0.06,1.0,0.06,0.06
0.5,0.39,150.0,1.0,0.04,0.04,1.0,0.06,0.06
0.5,0.38,150.0,1.0,0.02,0.04,1.0,0.06,0.06
0.5,0.37,150.0,1.0,0.04,0.08,1.0,0.12,0.14
0.5,0.36,150.0,1.0,0.02,0.12,1.0,0.2,0.24
0.5,0.35000000000000003,150.0,1.0,0.08,0.0,1.0,0.38,0.24
0.5,0.34,150.0,1.0,0.06,0.08,1.0,0.22,0.2
0.5,0.33,150.0,1.0,0.0,0.06,1.0,0.3,0.3
0.5,0.32,150.0,1.0,0.02,0.1,1.0,0.42,0.34
0.5,0.31,150.0,1.0,0.04,0.08,1.0,0.38,0.3
0.5,0.3,150.0,1.0,0.04,0.08,1.0,0.56,0.4
0.5,0.29,150.0,1.0,0.0,0.1,1.0,0.48,0.44
0.5,0.28,150.0,1.0,0.02,0.12,1.0,0.58,0.54
0.5,0.27,150.0,1.0,0.06,0.04,1.0,0.58,0.48
0.5,0.26,150.0,1.0,0.02,0.02,1.0,0.66,0.5
0.5,0.25,150.0,1.0,0.02,0.08,1.0,0.56,0.56
0.5,0.5,145.0,1.0,0.0,0.08,1.0,0.0,0.08
0.5,0.49,145.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.48,145.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.47000000000000003,145.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.46,145.0,1.0,0.0,0.02,1.0,0.0,0.02
0.5,0.45,145.0,1.0,0.04,0.06,1.0,0.04,0.06
0.5,0.44,145.0,1.0,0.06,0.1,1.0,0.06,0.1
0.5,0.43,145.0,1.0,0.02,0.08,1.0,0.02,0.08
0.5,0.42,145.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.41000000000000003,145.0,1.0,0.02,0.1,1.0,0.02,0.1
0.5,0.4,145.0,1.0,0.04,0.02,1.0,0.04,0.02
0.5,0.39,145.0,1.0,0.04,0.1,1.0,0.06,0.12
0.5,0.38,145.0,1.0,0.0,0.02,1.0,0.06,0.06
0.5,0.37,145.0,1.0,0.06,0.04,1.0,0.1,0.08
0.5,0.36,145.0,1.0,0.04,0.04,1.0,0.16,0.14
0.5,0.35000000000000003,145.0,1.0,0.04,0.04,1.0,0.2,0.08
0.5,0.34,145.0,1.0,0.02,0.08,1.0,0.26,0.26
0.5,0.33,145.0,1.0,0.06,0.02,1.0,0.34,0.28
0.5,0.32,145.0,1.0,0.06,0.08,1.0,0.42,0.38
0.5,0.31,145.0,1.0,0.04,0.0,1.0,0.46,0.32
0.5,0.3,145.0,1.0,0.06,0.0,1.0,0.52,0.44
0.5,0.29,145.0,1.0,0.06,0.04,1.0,0.66,0.54
0.5,0.28,145.0,1.0,0.02,0.06,1.0,0.6,0.56
0.5,0.27,145.0,1.0,0.1,0.04,1.0,0.6,0.52
0.5,0.26,145.0,1.0,0.0,0.04,1.0,0.74,0.64
0.5,0.25,145.0,1.0,0.02,0.1,1.0,0.7,0.74
0.5,0.5,140.0,1.0,0.08,0.0,1.0,0.08,0.0
0.5,0.49,140.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.48,140.0,1.0,0.04,0.02,1.0,0.04,0.02
0.5,0.47000000000000003,140.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.46,140.0,1.0,0.06,0.1,1.0,0.06,0.1
0.5,0.45,140.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.44,140.0,1.0,0.04,0.02,1.0,0.04,0.02
0.5,0.43,140.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.42,140.0,1.0,0.04,0.06,1.0,0.04,0.06
0.5,0.41000000000000003,140.0,1.0,0.02,0.04,1.0,0.02,0.04
0.5,0.4,140.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.39,140.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.38,140.0,1.0,0.08,0.02,1.0,0.12,0.06
0.5,0.37,140.0,1.0,0.06,0.04,1.0,0.12,0.12
0.5,0.36,140.0,1.0,0.04,0.08,1.0,0.14,0.18
0.5,0.35000000000000003,140.0,1.0,0.04,0.04,1.0,0.14,0.1
0.5,0.34,140.0,1.0,0.06,0.04,1.0,0.36,0.34
0.5,0.33,140.0,1.0,0.12,0.06,1.0,0.5,0.38
0.5,0.32,140.0,1.0,0.04,0.06,1.0,0.36,0.3
0.5,0.31,140.0,1.0,0.04,0.1,1.0,0.56,0.56
0.5,0.3,140.0,1.0,0.02,0.06,1.0,0.42,0.38
0.5,0.29,140.0,1.0,0.08,0.06,1.0,0.62,0.52
0.5,0.28,140.0,1.0,0.14,0.04,1.0,0.62,0.58
0.5,0.27,140.0,1.0,0.06,0.04,1.0,0.64,0.54
0.5,0.26,140.0,1.0,0.04,0.06,1.0,0.68,0.6
0.5,0.25,140.0,1.0,0.06,0.02,1.0,0.6,0.48
0.5,0.5,135.0,1.0,0.06,0.02,1.0,0.06,0.02
0.5,0.49,135.0,1.0,0.0,0.04,1.0,0.0,0.04
0.5,0.48,135.0,1.0,0.08,0.04,1.0,0.08,0.04
0.5,0.47000000000000003,135.0,1.0,0.1,0.1,1.0,0.1,0.1
0.5,0.46,135.0,1.0,0.04,0.1,1.0,0.04,0.1
0.5,0.45,135.0,1.0,0.04,0.08,1.0,0.04,0.08
0.5,0.44,135.0,1.0,0.02,0.08,1.0,0.02,0.08
0.5,0.43,135.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.42,135.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.41000000000000003,135.0,1.0,0.08,0.06,1.0,0.08,0.06
0.5,0.4,135.0,1.0,0.04,0.08,1.0,0.06,0.08
0.5,0.39,135.0,1.0,0.1,0.04,1.0,0.08,0.04
0.5,0.38,135.0,1.0,0.02,0.02,1.0,0.04,0.04
0.5,0.37,135.0,1.0,0.08,0.08,1.0,0.14,0.08
0.5,0.36,135.0,1.0,0.04,0.04,1.0,0.1,0.08
0.5,0.35000000000000003,135.0,1.0,0.08,0.02,1.0,0.26,0.14
0.5,0.34,135.0,1.0,0.02,0.02,1.0,0.3,0.26
0.5,0.33,135.0,1.0,0.02,0.12,1.0,0.34,0.36
0.5,0.32,135.0,1.0,0.04,0.02,1.0,0.46,0.38
0.5,0.31,135.0,1.0,0.08,0.06,1.0,0.52,0.48
0.5,0.3,135.0,1.0,0.04,0.04,1.0,0.54,0.52
0.5,0.29,135.0,1.0,0.0,0.14,1.0,0.54,0.5
0.5,0.28,135.0,1.0,0.06,0.04,1.0,0.64,0.56
0.5,0.27,135.0,1.0,0.06,0.0,1.0,0.62,0.52
0.5,0.26,135.0,1.0,0.02,0.08,1.0,0.64,0.6
0.5,0.25,135.0,1.0,0.02,0.02,1.0,0.68,0.56
0.5,0.5,130.0,1.0,0.0,0.08,1.0,0.0,0.08
0.5,0.49,130.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.48,130.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.47000000000000003,130.0,1.0,0.06,0.0,1.0,0.06,0.0
0.5,0.46,130.0,1.0,0.04,0.02,1.0,0.04,0.02
0.5,0.45,130.0,1.0,0.04,0.04,1.0,0.04,0.04
0.5,0.44,130.0,1.0,0.06,0.04,1.0,0.06,0.04
0.5,0.43,130.0,1.0,0.02,0.02,1.0,0.02,0.02
0.5,0.42,130.0,1.0,0.04,0.0,1.0,0.04,0.0
0.5,0.41000000000000003,130.0,1.0,0.0,0.08,1.0,0.02,0.1
0.5,0.4,130.0,1.0,0.1,0.08,1.0,0.1,0.08
0.5,0.39,130.0,1.0,0.08,0.02,1.0,0.1,0.04
0.5,0.38,130.0,1.0,0.02,0.04,1.0,0.08,0.06
0.5,0.37,130.0,1.0,0.0,0.04,1.0,0.14,0.18
0.5,0.36,130.0,1.0,0.02,0.04,1.0,0.16,0.1
0.5,0.35000000000000003,130.0,1.0,0.02,0.04,1.0,0.14,0.14
0.5,0.34,130.0,1.0,0.02,0.08,1.0,0.2,0.24
0.5,0.33,130.0,1.0,0.08,0.02,1.0,0.52,0.34
