m,p,q,delta,prec,recall
105.0,0.5,0.5,0.2,1.0,1.0
105.0,0.5,0.5,0.21,1.0,1.0
105.0,0.5,0.5,0.22,1.0,1.0
105.0,0.5,0.5,0.23,1.0,1.0
105.0,0.5,0.5,0.24,1.0,1.0
105.0,0.5,0.5,0.25,1.0,1.0
105.0,0.5,0.5,0.26,1.0,1.0
105.0,0.5,0.5,0.27,1.0,1.0
105.0,0.5,0.5,0.28,1.0,1.0
105.0,0.5,0.5,0.29,1.0,1.0
105.0,0.5,0.5,0.3,1.0,1.0
105.0,0.5,0.5,0.31,1.0,1.0
105.0,0.5,0.5,0.32,1.0,1.0
105.0,0.5,0.5,0.33,1.0,1.0
105.0,0.5,0.5,0.34,1.0,1.0
105.0,0.5,0.5,0.35000000000000003,1.0,1.0
105.0,0.5,0.5,0.36,1.0,1.0
105.0,0.5,0.5,0.37,1.0,1.0
105.0,0.5,0.5,0.38,1.0,1.0
105.0,0.5,0.5,0.39,1.0,1.0
105.0,0.5,0.5,0.4,1.0,1.0
105.0,0.5,0.5,0.41000000000000003,1.0,1.0
105.0,0.5,0.5,0.42,1.0,1.0
105.0,0.5,0.5,0.43,1.0,1.0
105.0,0.5,0.5,0.44,1.0,1.0
105.0,0.5,0.5,0.45,1.0,1.0
105.0,0.5,0.5,0.46,1.0,1.0
105.0,0.5,0.5,0.47000000000000003,1.0,1.0
105.0,0.5,0.5,0.48,1.0,1.0
105.0,0.5,0.5,0.49,1.0,1.0
105.0,0.5,0.5,0.5,1.0,1.0
110.0,0.5,0.5,0.0,0.32,0.32
110.0,0.5,0.5,0.01,0.89,0.89
110.0,0.5,0.5,0.02,1.0,1.0
110.0,0.5,0.5,0.03,1.0,1.0
110.0,0.5,0.5,0.04,1.0,1.0
110.0,0.5,0.5,0.05,1.0,1.0
110.0,0.5,0.5,0.06,1.0,1.0
110.0,0.5,0.5,0.07,1.0,1.0
110.0,0.5,0.5,0.08,1.0,1.0
110.0,0.5,0.5,0.09,1.0,1.0
110.0,0.5,0.5,0.1,1.0,1.0
110.0,0.5,0.5,0.11,1.0,1.0
110.0,0.5,0.5,0.12,1.0,1.0
110.0,0.5,0.5,0.13,1.0,1.0
110.0,0.5,0.5,0.14,1.0,1.0
110.0,0.5,0.5,0.15,1.0,1.0
110.0,0.5,0.5,0.16,1.0,1.0
110.0,0.5,0.5,0.17,1.0,1.0
110.0,0.5,0.5,0.18,1.0,1.0
110.0,0.5,0.5,0.19,1.0,1.0
110.0,0.5,0.5,0.2,1.0,1.0
110.0,0.5,0.5,0.21,1.0,1.0
110.0,0.5,0.5,0.22,1.0,1.0
110.0,0.5,0.5,0.23,1.0,1.0
110.0,0.5,0.5,0.24,1.0,1.0
110.0,0.5,0.5,0.25,1.0,1.0
110.0,0.5,0.5,0.26,1.0,1.0
110.0,0.5,0.5,0.27,1.0,1.0
110.0,0.5,0.5,0.28,1.0,1.0
110.0,0.5,0.5,0.29,1.0,1.0
110.0,0.5,0.5,0.3,1.0,1.0
110.0,0.5,0.5,0.31,1.0,1.0
110.0,0.5,0.5,0.32,1.0,1.0
110.0,0.5,0.5,0.33,1.0,1.0
110.0,0.5,0.5,0.34,1.0,1.0
110.0,0.5,0.5,0.35000000000000003,1.0,1.0
110.0,0.5,0.5,0.36,1.0,1.0
110.0,0.5,0.5,0.37,1.0,1.0
110.0,0.5,0.5,0.38,1.0,1.0
110.0,0.5,0.5,0.39,1.0,1.0
110.0,0.5,0.5,0.4,1.0,1.0
110.0,0.5,0.5,0.41000000000000003,1.0,1.0
110.0,0.5,0.5,0.42,1.0,1.0
110.0,0.5,0.5,0.43,1.0,1.0
110.0,0.5,0.5,0.44,1.0,1.0
110.0,0.5,0.5,0.45,1.0,1.0
110.0,0.5,0.5,0.46,1.0,1.0
110.0,0.5,0.5,0.47000000000000003,1.0,1.0
110.0,0.5,0.5,0.48,1.0,1.0
110.0,0.5,0.5,0.49,1.0,1.0
110.0,0.5,0.5,0.5,1.0,1.0
115.0,0.5,0.5,0.0,0.33,0.33
115.0,0.5,0.5,0.01,0.89,0.89
115.0,0.5,0.5,0.02,1.0,1.0
115.0,0.5,0.5,0.03,1.0,1.0
115.0,0.5,0.5,0.04,1.0,1.0
115.0,0.5,0.5,0.05,1.0,1.0
115.0,0.5,0.5,0.06,1.0,1.0
115.0,0.5,0.5,0.07,1.0,1.0
115.0,0.5,0.5,0.08,1.0,1.0
115.0,0.5,0.5,0.09,1.0,1.0
115.0,0.5,0.5,0.1,1.0,1.0
115.0,0.5,0.5,0.11,1.0,1.0
115.0,0.5,0.5,0.12,1.0,1.0
115.0,0.5,0.5,0.13,1.0,1.0
115.0,0.5,0.5,0.14,1.0,1.0
115.0,0.5,0.5,0.15,1.0,1.0
115.0,0.5,0.5,0.16,1.0,1.0
115.0,0.5,0.5,0.17,1.0,1.0
115.0,0.5,0.5,0.18,1.0,1.0
115.0,0.5,0.5,0.19,1.0,1.0
115.0,0.5,0.5,0.2,1.0,1.0
115.0,0.5,0.5,0.21,1.0,1.0
115.0,0.5,0.5,0.22,1.0,1.0
115.0,0.5,0.5,0.23,1.0,1.0
115.0,0.5,0.5,0.24,1.0,1.0
115.0,0.5,0.5,0.25,1.0,1.0
115.0,0.5,0.5,0.26,1.0,1.0
115.0,0.5,0.5,0.27,1.0,1.0
115.0,0.5,0.5,0.28,1.0,1.0
115.0,0.5,0.5,0.29,1.0,1.0
115.0,0.5,0.5,0.3,1.0,1.0
115.0,0.5,0.5,0.31,1.0,1.0
115.0,0.5,0.5,0.32,1.0,1.0
115.0,0.5,0.5,0.33,1.0,1.0
115.0,0.5,0.5,0.34,1.0,1.0
115.0,0.5,0.5,0.35000000000000003,1.0,1.0
115.0,0.5,0.5,0.36,1.0,1.0
115.0,0.5,0.5,0.37,1.0,1.0
115.0,0.5,0.5,0.38,1.0,1.0
115.0,0.5,0.5,0.39,1.0,1.0
115.0,0.5,0.5,0.4,1.0,1.0
115.0,0.5,0.5,0.41000000000000003,1.0,1.0
115.0,0.5,0.5,0.42,1.0,1.0
115.0,0.5,0.5,0.43,1.0,1.0
115.0,0.5,0.5,0.44,1.0,1.0
115.0,0.5,0.5,0.45,1.0,1.0
115.0,0.5,0.5,0.46,1.0,1.0
115.0,0.5,0.5,0.47000000000000003,1.0,1.0
115.0,0.5,0.5,0.48,1.0,1.0
115.0,0.5,0.5,0.49,1.0,1.0
115.0,0.5,0.5,0.5,1.0,1.0
120.0,0.5,0.5,0.0,0.27,0.27
120.0,0.5,0.5,0.01,0.91,0.91
120.0,0.5,0.5,0.02,1.0,1.0
120.0,0.5,0.5,0.03,1.0,1.0
120.0,0.5,0.5,0.04,1.0,1.0
120.0,0.5,0.5,0.05,1.0,1.0
120.0,0.5,0.5,0.06,1.0,1.0
120.0,0.5,0.5,0.07,1.0,1.0
120.0,0.5,0.5,0.08,1.0,1.0
120.0,0.5,0.5,0.09,1.0,1.0
120.0,0.5,0.5,0.1,1.0,1.0
120.0,0.5,0.5,0.11,1.0,1.0
120.0,0.5,0.5,0.12,1.0,1.0
120.0,0.5,0.5,0.13,1.0,1.0
120.0,0.5,0.5,0.14,1.0,1.0
120.0,0.5,0.5,0.15,1.0,1.0
120.0,0.5,0.5,0.16,1.0,1.0
120.0,0.5,0.5,0.17,1.0,1.0
120.0,0.5,0.5,0.18,1.0,1.0
120.0,0.5,0.5,0.19,1.0,1.0
120.0,0.5,0.5,0.2,1.0,1.0
120.0,0.5,0.5,0.21,1.0,1.0
120.0,0.5,0.5,0.22,1.0,1.0
120.0,0.5,0.5,0.23,1.0,1.0
120.0,0.5,0.5,0.24,1.0,1.0
120.0,0.5,0.5,0.25,1.0,1.0
120.0,0.5,0.5,0.26,1.0,1.0
120.0,0.5,0.5,0.27,1.0,1.0
120.0,0.5,0.5,0.28,1.0,1.0
120.0,0.5,0.5,0.29,1.0,1.0
120.0,0.5,0.5,0.3,1.0,1.0
120.0,0.5,0.5,0.31,1.0,1.0
120.0,0.5,0.5,0.32,1.0,1.0
120.0,0.5,0.5,0.33,1.0,1.0
120.0,0.5,0.5,0.34,1.0,1.0
120.0,0.5,0.5,0.35000000000000003,1.0,1.0
120.0,0.5,0.5,0.36,1.0,1.0
120.0,0.5,0.5,0.37,1.0,1.0
120.0,0.5,0.5,0.38,1.0,1.0
120.0,0.5,0.5,0.39,1.0,1.0
120.0,0.5,0.5,0.4,1.0,1.0
120.0,0.5,0.5,0.41000000000000003,1.0,1.0
120.0,0.5,0.5,0.42,1.0,1.0
120.0,0.5,0.5,0.43,1.0,1.0
120.0,0.5,0.5,0.44,1.0,1.0
120.0,0.5,0.5,0.45,1.0,1.0
120.0,0.5,0.5,0.46,1.0,1.0
120.0,0.5,0.5,0.47000000000000003,1.0,1.0
120.0,0.5,0.5,0.48,1.0,1.0
120.0,0.5,0.5,0.49,1.0,1.0
120.0,0.5,0.5,0.5,1.0,1.0
125.0,0.5,0.5,0.0,0.41,0.41
125.0,0.5,0.5,0.01,0.86,0.86
125.0,0.5,0.5,0.02,1.0,1.0
125.0,0.5,0.5,0.03,1.0,1.0
125.0,0.5,0.5,0.04,1.0,1.0
125.0,0.5,0.5,0.05,1.0,1.0
125.0,0.5,0.5,0.06,1.0,1.0
125.0,0.5,0.5,0.07,1.0,1.0
125.0,0.5,0.5,0.08,1.0,1.0
125.0,0.5,0.5,0.09,1.0,1.0
125.0,0.5,0.5,0.1,1.0,1.0
125.0,0.5,0.5,0.11,1.0,1.0
125.0,0.5,0.5,0.12,1.0,1.0
125.0,0.5,0.5,0.13,1.0,1.0
125.0,0.5,0.5,0.14,1.0,1.0
125.0,0.5,0.5,0.15,1.0,1.0
125.0,0.5,0.5,0.16,1.0,1.0
125.0,0.5,0.5,0.17,1.0,1.0
125.0,0.5,0.5,0.18,1.0,1.0
125.0,0.5,0.5,0.19,1.0,1.0
125.0,0.5,0.5,0.2,1.0,1.0
125.0,0.5,0.5,0.21,1.0,1.0
125.0,0.5,0.5,0.22,1.0,1.0
125.0,0.5,0.5,0.23,1.0,1.0
125.0,0.5,0.5,0.24,1.0,1.0
125.0,0.5,0.5,0.25,1.0,1.0
125.0,0.5,0.5,0.26,1.0,1.0
125.0,0.5,0.5,0.27,1.0,1.0
125.0,0.5,0.5,0.28,1.0,1.0
125.0,0.5,0.5,0.29,1.0,1.0
125.0,0.5,0.5,0.3,1.0,1.0
125.0,0.5,0.5,0.31,1.0,1.0
125.0,0.5,0.5,0.32,1.0,1.0
125.0,0.5,0.5,0.33,1.0,1.0
125.0,0.5,0.5,0.34,1.0,1.0
125.0,0.5,0.5,0.35000000000000003,1.0,1.0
125.0,0.5,0.5,0.36,1.0,1.0
125.0,0.5,0.5,0.37,1.0,1.0
125.0,0.5,0.5,0.38,1.0,1.0
125.0,0.5,0.5,0.39,1.0,1.0
125.0,0.5,0.5,0.4,1.0,1.0
125.0,0.5,0.5,0.41000000000000003,1.0,1.0
125.0,0.5,0.5,0.42,1.0,1.0
125.0,0.5,0.5,0.43,1.0,1.0
125.0,0.5,0.5,0.44,1.0,1.0
125.0,0.5,0.5,0.45,1.0,1.0
125.0,0.5,0.5,0.46,1.0,1.0
125.0,0.5,0.5,0.47000000000000003,1.0,1.0
125.0,0.5,0.5,0.48,1.0,1.0
125.0,0.5,0.5,0.49,1.0,1.0
125.0,0.5,0.5,0.5,1.0,1.0
130.0,0.5,0.5,0.0,0.35,0.35
130.0,0.5,0.5,0.01,0.91,0.91
130.0,0.5,0.5,0.02,1.0,1.0
130.0,0.5,0.5,0.03,1.0,1.0
130.0,0.5,0.5,0.04,1.0,1.0
130.0,0.5,0.5,0.05,1.0,1.0
130.0,0.5,0.5,0.06,1.0,1.0
130.0,0.5,0.5,0.07,1.0,1.0
130.0,0.5,0.5,0.08,1.0,1.0
130.0,0.5,0.5,0.09,1.0,1.0
130.0,0.5,0.5,0.1,1.0,1.0
130.0,0.5,0.5,0.11,1.0,1.0
130.0,0.5,0.5,0.12,1.0,1.0
130.0,0.5,0.5,0.13,1.0,1.0
130.0,0.5,0.5,0.14,1.0,1.0
130.0,0.5,0.5,0.15,1.0,1.0
130.0,0.5,0.5,0.16,1.0,1.0
130.0,0.5,0.5,0.17,1.0,1.0
130.0,0.5,0.5,0.18,1.0,1.0
130.0,0.5,0.5,0.19,1.0,1.0
130.0,0.5,0.5,0.2,1.0,1.0
130.0,0.5,0.5,0.21,1.0,1.0
130.0,0.5,0.5,0.22,1.0,1.0
130.0,0.5,0.5,0.23,1.0,1.0
130.0,0.5,0.5,0.24,1.0,1.0
130.0,0.5,0.5,0.25,1.0,1.0
130.0,0.5,0.5,0.26,1.0,1.0
130.0,0.5,0.5,0.27,1.0,1.0
130.0,0.5,0.5,0.28,1.0,1.0
130.0,0.5,0.5,0.29,1.0,1.0
130.0,0.5,0.5,0.3,1.0,1.0
130.0,0.5,0.5,0.31,1.0,1.0
130.0,0.5,0.5,0.32,1.0,1.0
130.0,0.5,0.5,0.33,1.0,1.0
130.0,0.5,0.5,0.34,1.0,1.0
130.0,0.5,0.5,0.35000000000000003,1.0,1.0
130.0,0.5,0.5,0.36,1.0,1.0
130.0,0.5,0.5,0.37,1.0,1.0
130.0,0.5,0.5,0.38,1.0,1.0
130.0,0.5,0.5,0.39,1.0,1.0
130.0,0.5,0.5,0.4,1.0,1.0
130.0,0.5,0.5,0.41000000000000003,1.0,1.0
130.0,0.5,0.5,0.42,1.0,1.0
130.0,0.5,0.5,0.43,1.0,1.0
130.0,0.5,0.5,0.44,1.0,1.0
130.0,0.5,0.5,0.45,1.0,1.0
130.0,0.5,0.5,0.46,1.0,1.0
130.0,0.5,0.5,0.47000000000000003,1.0,1.0
130.0,0.5,0.5,0.48,1.0,1.0
130.0,0.5,0.5,0.49,1.0,1.0
130.0,0.5,0.5,0.5,1.0,1.0
135.0,0.5,0.5,0.0,0.38,0.38
135.0,0.5,0.5,0.01,0.97,0.97
135.0,0.5,0.5,0.02,1.0,1.0
135.0,0.5,0.5,0.03,1.0,1.0
135.0,0.5,0.5,0.04,1.0,1.0
135.0,0.5,0.5,0.05,1.0,1.0
135.0,0.5,0.5,0.06,1.0,1.0
135.0,0.5,0.5,0.07,1.0,1.0
135.0,0.5,0.5,0.08,1.0,1.0
135.0,0.5,0.5,0.09,1.0,1.0
135.0,0.5,0.5,0.1,1.0,1.0
135.0,0.5,0.5,0.11,1.0,1.0
135.0,0.5,0.5,0.12,1.0,1.0
135.0,0.5,0.5,0.13,1.0,1.0
135.0,0.5,0.5,0.14,1.0,1.0
135.0,0.5,0.5,0.15,1.0,1.0
135.0,0.5,0.5,0.16,1.0,1.0
135.0,0.5,0.5,0.17,1.0,1.0
135.0,0.5,0.5,0.18,1.0,1.0
135.0,0.5,0.5,0.19,1.0,1.0
135.0,0.5,0.5,0.2,1.0,1.0
135.0,0.5,0.5,0.21,1.0,1.0
135.0,0.5,0.5,0.22,1.0,1.0
135.0,0.5,0.5,0.23,1.0,1.0
135.0,0.5,0.5,0.24,1.0,1.0
135.0,0.5,0.5,0.25,1.0,1.0
135.0,0.5,0.5,0.26,1.0,1.0
135.0,0.5,0.5,0.27,1.0,1.0
135.0,0.5,0.5,0.28,1.0,1.0
135.0,0.5,0.5,0.29,1.0,1.0
135.0,0.5,0.5,0.3,1.0,1.0
135.0,0.5,0.5,0.31,1.0,1.0
135.0,0.5,0.5,0.32,1.0,1.0
135.0,0.5,0.5,0.33,1.0,1.0
135.0,0.5,0.5,0.34,1.0,1.0
135.0,0.5,0.5,0.35000000000000003,1.0,1.0
135.0,0.5,0.5,0.36,1.0,1.0
135.0,0.5,0.5,0.37,1.0,1.0
135.0,0.5,0.5,0.38,1.0,1.0
135.0,0.5,0.5,0.39,1.0,1.0
135.0,0.5,0.5,0.4,1.0,1.0
135.0,0.5,0.5,0.41000000000000003,1.0,1.0
135.0,0.5,0.5,0.42,1.0,1.0
135.0,0.5,0.5,0.43,1.0,1.0
135.0,0.5,0.5,0.44,1.0,1.0
135.0,0.5,0.5,0.45,1.0,1.0
135.0,0.5,0.5,0.46,1.0,1.0
135.0,0.5,0.5,0.47000000000000003,1.0,1.0
135.0,0.5,0.5,0.48,1.0,1.0
135.0,0.5,0.5,0.49,1.0,1.0
135.0,0.5,0.5,0.5,1.0,1.0
140.0,0.5,0.5,0.0,0.36,0.36
140.0,0.5,0.5,0.01,0.93,0.93
140.0,0.5,0.5,0.02,1.0,1.0
140.0,0.5,0.5,0.03,1.0,1.0
140.0,0.5,0.5,0.04,1.0,1.0
140.0,0.5,0.5,0.05,1.0,1.0
140.0,0.5,0.5,0.06,1.0,1.0
140.0,0.5,0.5,0.07,1.0,1.0
140.0,0.5,0.5,0.08,1.0,1.0
140.0,0.5,0.5,0.09,1.0,1.0
140.0,0.5,0.5,0.1,1.0,1.0
140.0,0.5,0.5,0.11,1.0,1.0
140.0,0.5,0.5,0.12,1.0,1.0
140.0,0.5,0.5,0.13,1.0,1.0
140.0,0.5,0.5,0.14,1.0,1.0
140.0,0.5,0.5,0.15,1.0,1.0
140.0,0.5,0.5,0.16,1.0,1.0
140.0,0.5,0.5,0.17,1.0,1.0
140.0,0.5,0.5,0.18,1.0,1.0
140.0,0.5,0.5,0.19,1.0,1.0
140.0,0.5,0.5,0.2,1.0,1.0
140.0,0.5,0.5,0.21,1.0,1.0
140.0,0.5,0.5,0.22,1.0,1.0
140.0,0.5,0.5,0.23,1.0,1.0
140.0,0.5,0.5,0.24,1.0,1.0
140.0,0.5,0.5,0.25,1.0,1.0
140.0,0.5,0.5,0.26,1.0,1.0
140.0,0.5,0.5,0.27,1.0,1.0
140.0,0.5,0.5,0.28,1.0,1.0
140.0,0.5,0.5,0.29,1.0,1.0
140.0,0.5,0.5,0.3,1.0,1.0
140.0,0.5,0.5,0.31,1.0,1.0
140.0,0.5,0.5,0.32,1.0,1.0
140.0,0.5,0.5,0.33,1.0,1.0
140.0,0.5,0.5,0.34,1.0,1.0
140.0,0.5,0.5,0.35000000000000003,1.0,1.0
140.0,0.5,0.5,0.36,1.0,1.0
140.0,0.5,0.5,0.37,1.0,1.0
140.0,0.5,0.5,0.38,1.0,1.0
140.0,0.5,0.5,0.39,1.0,1.0
140.0,0.5,0.5,0.4,1.0,1.0
140.0,0.5,0.5,0.41000000000000003,1.0,1.0
140.0,0.5,0.5,0.42,1.0,1.0
140.0,0.5,0.5,0.43,1.0,1.0
140.0,0.5,0.5,0.44,1.0,1.0
140.0,0.5,0.5,0.45,1.0,1.0
140.0,0.5,0.5,0.46,1.0,1.0
140.0,0.5,0.5,0.47000000000000003,1.0,1.0
140.0,0.5,0.5,0.48,1.0,1.0
140.0,0.5,0.5,0.49,1.0,1.0
140.0,0.5,0.5,0.5,1.0,1.0
145.0,0.5,0.5,0.0,0.26,0.26
145.0,0.5,0.5,0.01,0.95,0.95
145.0,0.5,0.5,0.02,1.0,1.0
145.0,0.5,0.5,0.03,1.0,1.0
145.0,0.5,0.5,0.04,1.0,1.0
145.0,0.5,0.5,0.05,1.0,1.0
145.0,0.5,0.5,0.06,1.0,1.0
145.0,0.5,0.5,0.07,1.0,1.0
145.0,0.5,0.5,0.08,1.0,1.0
145.0,0.5,0.5,0.09,1.0,1.0
145.0,0.5,0.5,0.1,1.0,1.0
145.0,0.5,0.5,0.11,1.0,1.0
145.0,0.5,0.5,0.12,1.0,1.0
145.0,0.5,0.5,0.13,1.0,1.0
145.0,0.5,0.5,0.14,1.0,1.0
145.0,0.5,0.5,0.15,1.0,1.0
145.0,0.5,0.5,0.16,1.0,1.0
145.0,0.5,0.5,0.17,1.0,1.0
145.0,0.5,0.5,0.18,1.0,1.0
145.0,0.5,0.5,0.19,1.0,1.0
145.0,0.5,0.5,0.2,1.0,1.0
145.0,0.5,0.5,0.21,1.0,1.0
145.0,0.5,0.5,0.22,1.0,1.0
145.0,0.5,0.5,0.23,1.0,1.0
145.0,0.5,0.5,0.24,1.0,1.0
145.0,0.5,0.5,0.25,1.0,1.0
145.0,0.5,0.5,0.26,1.0,1.0
145.0,0.5,0.5,0.27,1.0,1.0
145.0,0.5,0.5,0.28,1.0,1.0
145.0,0.5,0.5,0.29,1.0,1.0
145.0,0.5,0.5,0.3,1.0,1.0
145.0,0.5,0.5,0.31,1.0,1.0
145.0,0.5,0.5,0.32,1.0,1.0
145.0,0.5,0.5,0.33,1.0,1.0
145.0,0.5,0.5,0.34,1.0,1.0
145.0,0.5,0.5,0.35000000000000003,1.0,1.0
145.0,0.5,0.5,0.36,1.0,1.0
145.0,0.5,0.5,0.37,1.0,1.0
145.0,0.5,0.5,0.38,1.0,1.0
145.0,0.5,0.5,0.39,1.0,1.0
145.0,0.5,0.5,0.4,1.0,1.0
145.0,0.5,0.5,0.41000000000000003,1.0,1.0
145.0,0.5,0.5,0.42,1.0,1.0
145.0,0.5,0.5,0.43,1.0,1.0
145.0,0.5,0.5,0.44,1.0,1.0
145.0,0.5,0.5,0.45,1.0,1.0
145.0,0.5,0.5,0.46,1.0,1.0
145.0,0.5,0.5,0.47000000000000003,1.0,1.0
145.0,0.5,0.5,0.48,1.0,1.0
145.0,0.5,0.5,0.49,1.0,1.0
145.0,0.5,0.5,0.5,1.0,1.0
150.0,0.5,0.5,0.0,0.37,0.37
150.0,0.5,0.5,0.01,0.95,0.95
150.0,0.5,0.5,0.02,1.0,1.0
150.0,0.5,0.5,0.03,1.0,1.0
150.0,0.5,0.5,0.04,1.0,1.0
150.0,0.5,0.5,0.05,1.0,1.0
150.0,0.5,0.5,0.06,1.0,1.0
150.0,0.5,0.5,0.07,1.0,1.0
150.0,0.5,0.5,0.08,1.0,1.0
150.0,0.5,0.5,0.09,1.0,1.0
150.0,0.5,0.5,0.1,1.0,1.0
150.0,0.5,0.5,0.11,1.0,1.0
150.0,0.5,0.5,0.12,1.0,1.0
150.0,0.5,0.5,0.13,1.0,1.0
150.0,0.5,0.5,0.14,1.0,1.0
150.0,0.5,0.5,0.15,1.0,1.0
150.0,0.5,0.5,0.16,1.0,1.0
150.0,0.5,0.5,0.17,1.0,1.0
150.0,0.5,0.5,0.18,1.0,1.0
150.0,0.5,0.5,0.19,1.0,1.0
150.0,0.5,0.5,0.2,1.0,1.0
150.0,0.5,0.5,0.21,1.0,1.0
150.0,0.5,0.5,0.22,1.0,1.0
150.0,0.5,0.5,0.23,1.0,1.0
150.0,0.5,0.5,0.24,1.0,1.0
150.0,0.5,0.5,0.25,1.0,1.0
150.0,0.5,0.5,0.26,1.0,1.0
150.0,0.5,0.5,0.27,1.0,1.0
150.0,0.5,0.5,0.28,1.0,1.0
150.0,0.5,0.5,0.29,1.0,1.0
150.0,0.5,0.5,0.3,1.0,1.0
150.0,0.5,0.5,0.31,1.0,1.0
150.0,0.5,0.5,0.32,1.0,1.0
150.0,0.5,0.5,0.33,1.0,1.0
150.0,0.5,0.5,0.34,1.0,1.0
150.0,0.5,0.5,0.35000000000000003,1.0,1.0
150.0,0.5,0.5,0.36,1.0,1.0
150.0,0.5,0.5,0.37,1.0,1.0
150.0,0.5,0.5,0.38,1.0,1.0
150.0,0.5,0.5,0.39,1.0,1.0
150.0,0.5,0.5,0.4,1.0,1.0
150.0,0.5,0.5,0.41000000000000003,1.0,1.0
150.0,0.5,0.5,0.42,1.0,1.0
150.0,0.5,0.5,0.43,1.0,1.0
150.0,0.5,0.5,0.44,1.0,1.0
150.0,0.5,0.5,0.45,1.0,1.0
150.0,0.5,0.5,0.46,1.0,1.0
150.0,0.5,0.5,0.47000000000000003,1.0,1.0
150.0,0.5,0.5,0.48,1.0,1.0
150.0,0.5,0.5,0.49,1.0,1.0
150.0,0.5,0.5,0.5,1.0,1.0
155.0,0.5,0.5,0.0,0.25,0.25
155.0,0.5,0.5,0.01,0.91,0.91
155.0,0.5,0.5,0.02,1.0,1.0
155.0,0.5,0.5,0.03,1.0,1.0
155.0,0.5,0.5,0.04,1.0,1.0
155.0,0.5,0.5,0.05,1.0,1.0
155.0,0.5,0.5,0.06,1.0,1.0
155.0,0.5,0.5,0.07,1.0,1.0
155.0,0.5,0.5,0.08,1.0,1.0
155.0,0.5,0.5,0.09,1.0,1.0
155.0,0.5,0.5,0.1,1.0,1.0
155.0,0.5,0.5,0.11,1.0,1.0
155.0,0.5,0.5,0.12,1.0,1.0
